date,station,aod_047,pm25
2020-11-02,"Vasundhara, Ghaziabad - UPPCB",1.91,176.86363636363637
2020-11-02,"Vikas Sadan, Gurugram - HSPCB",1.33,142.77575757575758
2020-11-02,"Vivek Vihar, Delhi - DPCC",1.913,205.85
2020-11-03,"Alipur, Delhi - DPCC",0.714,226.0
2020-11-03,"Anand Vihar, Delhi - DPCC",0.843,190.0
2020-11-03,"Bawana, Delhi - DPCC",0.508,219.0
2020-11-03,"Dwarka-Sector 8, Delhi - DPCC ",0.461,188.0
2020-11-03,"ITO, Delhi - CPCB",0.534,214.0
2020-11-03,"MD University, Rohtak - HSPCB",0.6235,85.88
2020-11-03,"Major Dhyan Chand National Stadium, Delhi - DPCC",0.53,162.0
2020-11-03,"Nehru Nagar, Delhi - DPCC",0.54,133.0
2020-11-03,New Delhi,0.563,178.0
2020-11-03,"Punjabi Bagh, Delhi - DPCC",0.569,132.0
2020-11-03,"R K Puram, Delhi - DPCC",0.402,161.0
2020-11-03,"Rohini, Delhi - DPCC",0.54,144.0
2020-11-03,"Shyam Nagar, Palwal - HSPCB",0.361,34.02
2020-11-04,"Alipur, Delhi - DPCC",2.135,375.3333333333333
2020-11-04,"Bawana, Delhi - DPCC",2.356,365.73333333333335
2020-11-04,"Dwarka-Sector 8, Delhi - DPCC ",2.499,271.0
2020-11-04,"Ganga Nagar, Meerut - UPPCB",2.0215,249.0
2020-11-04,"Jai Bhim Nagar, Meerut - UPPCB",2.1915,306.0
2020-11-04,"MD University, Rohtak - HSPCB",2.327,226.12545454545455
2020-11-04,"Mandir Marg, New Delhi - DPCC",2.671,321.3333333333333
2020-11-04,"Najafgarh, Delhi - DPCC",2.554,202.0
2020-11-04,"Nehru Nagar, Delhi - DPCC",2.5865,283.14285714285717
2020-11-04,"North Campus, DU, Delhi - IMD",2.553,295.97375
2020-11-04,"Okhla Phase-2, Delhi - DPCC",2.5005,260.5
2020-11-04,"Punjabi Bagh, Delhi - DPCC",2.478,273.1111111111111
2020-11-04,"R K Puram, Delhi - DPCC",2.548,305.8333333333333
2020-11-04,"Sector 11, Faridabad - HSPCB",2.395,274.188
2020-11-04,"Sector- 16A, Faridabad - HSPCB",2.447,256.0
2020-11-04,"Shyam Nagar, Palwal - HSPCB",2.2585,45.3725
2020-11-04,"Sri Aurobindo Marg, Delhi - DPCC",2.4045,256.3076923076923
2020-11-05,"Alipur, Delhi - DPCC",1.2,279.1818181818182
2020-11-05,"Anand Vihar, Delhi - DPCC",0.926,304.7692307692308
2020-11-05,"Ashok Vihar, Delhi - DPCC",0.854,199.0
2020-11-05,"Bawana, Delhi - DPCC",1.0585,306.6842105263158
2020-11-05,"Dwarka-Sector 8, Delhi - DPCC ",1.7545,302.0
2020-11-05,"Ganga Nagar, Meerut - UPPCB",0.8465,153.7058823529412
2020-11-05,"ITO, Delhi - CPCB",0.912,350.51851851851853
2020-11-05,"Indirapuram, Ghaziabad - UPPCB",0.8765,331.22222222222223
2020-11-05,"Jai Bhim Nagar, Meerut - UPPCB",0.8645,177.66666666666666
2020-11-05,"Knowledge Park - V, Greater Noida - UPPCB",0.832,275.2105263157895
2020-11-05,"MD University, Rohtak - HSPCB",1.546,183.03052631578947
2020-11-05,"Major Dhyan Chand National Stadium, Delhi - DPCC",1.0275,234.35
2020-11-05,"Mandir Marg, New Delhi - DPCC",0.8255,269.8888888888889
2020-11-05,"Moti Doongri, Alwar - RSPCB",0.948,61.892857142857146
2020-11-05,"Najafgarh, Delhi - DPCC",1.8765,227.875
2020-11-05,"Nehru Nagar, Delhi - DPCC",0.897,281.6875
2020-11-05,"New Collectorate, Baghpat - UPPCB",0.8815,269.76190476190476
2020-11-05,New Delhi,0.9125,221.3181818181818
2020-11-05,"North Campus, DU, Delhi - IMD",1.0205,238.98606060606062
2020-11-05,"Okhla Phase-2, Delhi - DPCC",0.969,247.86666666666667
2020-11-05,"Punjabi Bagh, Delhi - DPCC",1.0925,286.3157894736842
2020-11-05,"R K Puram, Delhi - DPCC",1.103,272.95238095238096
2020-11-05,"Rohini, Delhi - DPCC",0.9955,319.5
2020-11-05,"Sanjay Nagar, Ghaziabad - UPPCB",0.8195,282.1875
2020-11-05,"Sector 11, Faridabad - HSPCB",1.894,242.7458333333333
2020-11-05,"Sector- 16A, Faridabad - HSPCB",1.691,257.72727272727275
2020-11-05,"Shyam Nagar, Palwal - HSPCB",1.65,97.62529411764706
2020-11-05,"Sri Aurobindo Marg, Delhi - DPCC",1.243,218.5
2020-11-05,"Vasundhara, Ghaziabad - UPPCB",0.8635,274.7307692307692
2020-11-05,"Vikas Sadan, Gurugram - HSPCB",1.946,243.9375
2020-11-05,"Vivek Vihar, Delhi - DPCC",0.973,310.2352941176471
2020-11-06,"Alipur, Delhi - DPCC",2.15,288.64285714285717
2020-11-06,"Anand Vihar, Delhi - DPCC",1.823,328.35714285714283
2020-11-06,"Ashok Vihar, Delhi - DPCC",1.974,199.75
2020-11-06,"Bawana, Delhi - DPCC",1.606,327.0
2020-11-06,"Ganga Nagar, Meerut - UPPCB",0.685,190.64
2020-11-06,"ITO, Delhi - CPCB",1.8615,208.88888888888889
2020-11-06,"Indirapuram, Ghaziabad - UPPCB",1.7575,302.6190476190476
2020-11-06,"Jai Bhim Nagar, Meerut - UPPCB",0.6345,233.0909090909091
2020-11-06,"MD University, Rohtak - HSPCB",2.131,229.78428571428572
2020-11-06,"Major Dhyan Chand National Stadium, Delhi - DPCC",1.967,236.27272727272728
2020-11-06,"Mandir Marg, New Delhi - DPCC",1.9555,231.47368421052633
2020-11-06,"Najafgarh, Delhi - DPCC",1.936,234.625
2020-11-06,New Delhi,1.9255,228.52941176470588
2020-11-06,"North Campus, DU, Delhi - IMD",2.0675,282.2693548387097
2020-11-06,"Okhla Phase-2, Delhi - DPCC",2.5405,248.1818181818182
2020-11-06,"Punjabi Bagh, Delhi - DPCC",2.117,326.42105263157896
2020-11-06,"Rohini, Delhi - DPCC",2.0815,300.0
2020-11-06,"Sanjay Nagar, Ghaziabad - UPPCB",1.605,279.55555555555554
2020-11-06,"Shyam Nagar, Palwal - HSPCB",2.597,122.25241379310346
2020-11-06,"Sri Aurobindo Marg, Delhi - DPCC",3.257,224.94444444444446
2020-11-06,"Vasundhara, Ghaziabad - UPPCB",1.757,279.4
2020-11-06,"Vivek Vihar, Delhi - DPCC",1.893,311.1818181818182
2020-11-07,"Alipur, Delhi - DPCC",1.0495,164.625
2020-11-07,"Anand Vihar, Delhi - DPCC",1.0655,362.6363636363636
2020-11-07,"Ashok Vihar, Delhi - DPCC",1.1925,190.5
2020-11-07,"Bawana, Delhi - DPCC",0.876,254.11111111111111
2020-11-07,"Dwarka-Sector 8, Delhi - DPCC ",1.589,268.6666666666667
2020-11-07,"Ganga Nagar, Meerut - UPPCB",0.605,185.89473684210526
2020-11-07,"ITO, Delhi - CPCB",1.1645,163.16666666666666
2020-11-07,"Indirapuram, Ghaziabad - UPPCB",0.9765,211.3
2020-11-07,"Jai Bhim Nagar, Meerut - UPPCB",0.6195,185.375
2020-11-07,"Knowledge Park - V, Greater Noida - UPPCB",1.1935,170.6
2020-11-07,"MD University, Rohtak - HSPCB",1.4235,182.31400000000002
2020-11-07,"Major Dhyan Chand National Stadium, Delhi - DPCC",1.2355,153.25
2020-11-07,"Mandir Marg, New Delhi - DPCC",1.1475,186.58333333333334
2020-11-07,"Moti Doongri, Alwar - RSPCB",1.866,84.4809090909091
2020-11-07,"Najafgarh, Delhi - DPCC",1.8275,194.0
2020-11-07,"Nehru Nagar, Delhi - DPCC",1.268,151.0
2020-11-07,"New Collectorate, Baghpat - UPPCB",0.861,176.1
2020-11-07,New Delhi,1.144,206.94736842105263
2020-11-07,"North Campus, DU, Delhi - IMD",1.2295,220.08571428571432
2020-11-07,"Okhla Phase-2, Delhi - DPCC",1.3745,159.25
2020-11-07,"Punjabi Bagh, Delhi - DPCC",1.221,257.38461538461536
2020-11-07,"R K Puram, Delhi - DPCC",1.3785,214.27272727272728
2020-11-07,"Rohini, Delhi - DPCC",1.194,134.8
2020-11-07,"Sanjay Nagar, Ghaziabad - UPPCB",1.0565,213.0
2020-11-07,"Sector 11, Faridabad - HSPCB",1.5945,250.47315789473683
2020-11-07,"Sector- 16A, Faridabad - HSPCB",1.642,289.53846153846155
2020-11-07,"Shyam Nagar, Palwal - HSPCB",2.09,56.47636363636364
2020-11-07,"Sri Aurobindo Marg, Delhi - DPCC",1.479,173.0
2020-11-07,"Vasundhara, Ghaziabad - UPPCB",0.969,247.30769230769232
2020-11-07,"Vikas Sadan, Gurugram - HSPCB",1.49,243.7611111111111
2020-11-07,"Vivek Vihar, Delhi - DPCC",0.9735,198.8
2020-11-08,"Alipur, Delhi - DPCC",2.2455,339.85714285714283
2020-11-08,"Anand Vihar, Delhi - DPCC",2.45,467.6666666666667
2020-11-08,"Bawana, Delhi - DPCC",2.219,355.6666666666667
2020-11-08,"Dwarka-Sector 8, Delhi - DPCC ",3.256,405.4
2020-11-08,"Ganga Nagar, Meerut - UPPCB",1.3045,191.76
2020-11-08,"ITO, Delhi - CPCB",2.439,375.7916666666667
2020-11-08,"Indirapuram, Ghaziabad - UPPCB",2.53,398.55555555555554
2020-11-08,"Jai Bhim Nagar, Meerut - UPPCB",1.5345,260.3888888888889
2020-11-08,"Knowledge Park - V, Greater Noida - UPPCB",2.792,350.125
2020-11-08,"MD University, Rohtak - HSPCB",2.408,252.14384615384614
2020-11-08,"Major Dhyan Chand National Stadium, Delhi - DPCC",2.798,338.5
2020-11-08,"Mandir Marg, New Delhi - DPCC",2.313,330.5
2020-11-08,"Moti Doongri, Alwar - RSPCB",1.049,94.11
2020-11-08,"Najafgarh, Delhi - DPCC",2.841,280.0
2020-11-08,"Nehru Nagar, Delhi - DPCC",2.672,402.3333333333333
2020-11-08,"New Collectorate, Baghpat - UPPCB",2.227,319.625
2020-11-08,New Delhi,2.455,277.73333333333335
2020-11-08,"North Campus, DU, Delhi - IMD",2.4335,365.17263157894735
2020-11-08,"Okhla Phase-2, Delhi - DPCC",2.633,369.0
2020-11-08,"Punjabi Bagh, Delhi - DPCC",2.2965,389.88461538461536
2020-11-08,"R K Puram, Delhi - DPCC",2.579,378.2631578947368
2020-11-08,"Rohini, Delhi - DPCC",2.7,377.0
2020-11-08,"Sanjay Nagar, Ghaziabad - UPPCB",2.55,350.375
2020-11-08,"Sector 11, Faridabad - HSPCB",3.447,343.7962068965517
2020-11-08,"Sector- 16A, Faridabad - HSPCB",2.955,398.75
2020-11-08,"Shyam Nagar, Palwal - HSPCB",2.99,23.86076923076923
2020-11-08,"Sri Aurobindo Marg, Delhi - DPCC",2.607,281.2857142857143
2020-11-08,"Vasundhara, Ghaziabad - UPPCB",2.397,392.1
2020-11-08,"Vikas Sadan, Gurugram - HSPCB",3.155,307.5
2020-11-08,"Vivek Vihar, Delhi - DPCC",2.517,434.3333333333333
2020-11-09,"Anand Vihar, Delhi - DPCC",1.893,421.1666666666667
2020-11-09,"Ganga Nagar, Meerut - UPPCB",1.0425,187.33333333333334
2020-11-09,"ITO, Delhi - CPCB",2.094,359.6666666666667
2020-11-09,"Jai Bhim Nagar, Meerut - UPPCB",1.14,252.5
2020-11-09,New Delhi,2.139,381.0
2020-11-09,"Sector 11, Faridabad - HSPCB",2.527,375.5235714285714
2020-11-09,"Sector- 16A, Faridabad - HSPCB",2.4875,351.0
2020-11-09,"Shyam Nagar, Palwal - HSPCB",2.733,12.969999999999999
2020-11-09,"Vasundhara, Ghaziabad - UPPCB",1.9495,327.4
2020-11-10,"Anand Vihar, Delhi - DPCC",1.1215,281.9166666666667
2020-11-10,"Ashok Vihar, Delhi - DPCC",1.8225,123.0
2020-11-10,"Ganga Nagar, Meerut - UPPCB",0.5495,137.0
2020-11-10,"Indirapuram, Ghaziabad - UPPCB",1.125,208.0
2020-11-10,"Jai Bhim Nagar, Meerut - UPPCB",0.5945,124.8
2020-11-10,"Knowledge Park - V, Greater Noida - UPPCB",0.735,183.16666666666666
2020-11-10,"MD University, Rohtak - HSPCB",1.5085,227.6094736842105
2020-11-10,"Moti Doongri, Alwar - RSPCB",1.4065,75.18
2020-11-10,"Punjabi Bagh, Delhi - DPCC",1.571,322.47058823529414
2020-11-10,"R K Puram, Delhi - DPCC",1.1255,195.23529411764707
2020-11-10,"Sanjay Nagar, Ghaziabad - UPPCB",0.763,145.0
2020-11-10,"Sector 11, Faridabad - HSPCB",1.071,139.9105
2020-11-10,"Sector- 16A, Faridabad - HSPCB",1.026,179.66666666666666
2020-11-10,"Vasundhara, Ghaziabad - UPPCB",0.993,228.0
2020-11-10,"Vikas Sadan, Gurugram - HSPCB",1.566,118.45333333333333
2020-11-11,"Alipur, Delhi - DPCC",0.632,133.25
2020-11-11,"Anand Vihar, Delhi - DPCC",0.816,251.30769230769232
2020-11-11,"Ashok Vihar, Delhi - DPCC",0.8745,85.0
2020-11-11,"Dwarka-Sector 8, Delhi - DPCC ",0.8075,83.0
2020-11-11,"Ganga Nagar, Meerut - UPPCB",0.457,90.0
2020-11-11,"Indirapuram, Ghaziabad - UPPCB",0.782,176.6
2020-11-11,"Jai Bhim Nagar, Meerut - UPPCB",0.4955,98.0
2020-11-11,"Knowledge Park - V, Greater Noida - UPPCB",0.7425,184.5
2020-11-11,"Mandir Marg, New Delhi - DPCC",0.886,165.0952380952381
2020-11-11,"New Collectorate, Baghpat - UPPCB",0.5435,130.25
2020-11-11,New Delhi,0.859,116.54166666666667
2020-11-11,"North Campus, DU, Delhi - IMD",0.865,192.5941935483871
2020-11-11,"Okhla Phase-2, Delhi - DPCC",0.842,137.0
2020-11-11,"Punjabi Bagh, Delhi - DPCC",0.91,223.08695652173913
2020-11-11,"Rohini, Delhi - DPCC",0.855,94.0
2020-11-11,"Sector 11, Faridabad - HSPCB",0.9095,119.72142857142858
2020-11-11,"Sector- 16A, Faridabad - HSPCB",0.866,177.95652173913044
2020-11-11,"Shyam Nagar, Palwal - HSPCB",0.707,5.5
2020-11-11,"Sri Aurobindo Marg, Delhi - DPCC",0.94,122.5
2020-11-11,"Vasundhara, Ghaziabad - UPPCB",0.7505,202.7941176470588
2020-11-11,"Vikas Sadan, Gurugram - HSPCB",0.809,113.86666666666667
2020-11-11,"Vivek Vihar, Delhi - DPCC",0.8085,151.5
2020-11-12,"Alipur, Delhi - DPCC",0.5965,171.53846153846155
2020-11-12,"Anand Vihar, Delhi - DPCC",0.835,188.23076923076923
2020-11-12,"Ashok Vihar, Delhi - DPCC",0.788,127.14285714285714
2020-11-12,"Bawana, Delhi - DPCC",0.8005,181.57142857142858
2020-11-12,"Dwarka-Sector 8, Delhi - DPCC ",1.159,150.22222222222223
2020-11-12,"Ganga Nagar, Meerut - UPPCB",0.4805,77.22727272727273
2020-11-12,"ITO, Delhi - CPCB",0.9895,315.07142857142856
2020-11-12,"Indirapuram, Ghaziabad - UPPCB",0.7585,200.72222222222223
2020-11-12,"Jai Bhim Nagar, Meerut - UPPCB",0.5485,205.41666666666666
2020-11-12,"Knowledge Park - V, Greater Noida - UPPCB",0.8145,144.2
2020-11-12,"MD University, Rohtak - HSPCB",0.9335,111.7011111111111
2020-11-12,"Major Dhyan Chand National Stadium, Delhi - DPCC",0.984,119.9
2020-11-12,"Mandir Marg, New Delhi - DPCC",0.9105,129.05882352941177
2020-11-12,"Moti Doongri, Alwar - RSPCB",1.0585,42.87882352941177
2020-11-12,"Najafgarh, Delhi - DPCC",1.214,174.88888888888889
2020-11-12,"Nehru Nagar, Delhi - DPCC",0.8855,177.8
2020-11-12,"New Collectorate, Baghpat - UPPCB",0.539,119.8
2020-11-12,New Delhi,0.934,175.875
2020-11-12,"North Campus, DU, Delhi - IMD",0.8955,140.08708333333334
2020-11-12,"Okhla Phase-2, Delhi - DPCC",0.82,151.25
2020-11-12,"Punjabi Bagh, Delhi - DPCC",0.8985,166.625
2020-11-12,"R K Puram, Delhi - DPCC",0.9985,137.8235294117647
2020-11-12,"Rohini, Delhi - DPCC",0.745,168.9375
2020-11-12,"Sanjay Nagar, Ghaziabad - UPPCB",0.6765,132.58823529411765
2020-11-12,"Sector 11, Faridabad - HSPCB",0.7685,126.465
2020-11-12,"Sector- 16A, Faridabad - HSPCB",0.877,144.5
2020-11-12,"Shyam Nagar, Palwal - HSPCB",0.7695,20.09315789473684
2020-11-12,"Sri Aurobindo Marg, Delhi - DPCC",0.868,143.75
2020-11-12,"Vasundhara, Ghaziabad - UPPCB",0.721,169.0
2020-11-12,"Vikas Sadan, Gurugram - HSPCB",1.002,154.26666666666668
2020-11-12,"Vivek Vihar, Delhi - DPCC",0.7985,149.25
2020-11-13,"Alipur, Delhi - DPCC",1.04,283.8333333333333
2020-11-13,"Anand Vihar, Delhi - DPCC",0.887,314.1
2020-11-13,"Bawana, Delhi - DPCC",1.124,151.33333333333334
2020-11-13,"Chandni Chowk, Delhi - IITM",0.913,158.37142857142857
2020-11-13,"Dwarka-Sector 8, Delhi - DPCC ",0.8335,350.0
2020-11-13,"Ganga Nagar, Meerut - UPPCB",1.18,174.07692307692307
2020-11-13,"ITO, Delhi - CPCB",0.941,189.0
2020-11-13,"Indirapuram, Ghaziabad - UPPCB",0.845,278.44444444444446
2020-11-13,"Jai Bhim Nagar, Meerut - UPPCB",1.085,255.625
2020-11-13,"Knowledge Park - V, Greater Noida - UPPCB",0.821,225.5
2020-11-13,"MD University, Rohtak - HSPCB",1.902,229.41999999999996
2020-11-13,"Mandir Marg, New Delhi - DPCC",1.034,224.83333333333334
2020-11-13,"New Collectorate, Baghpat - UPPCB",1.423,230.5
2020-11-13,New Delhi,0.921,205.29166666666666
2020-11-13,"North Campus, DU, Delhi - IMD",0.943,203.0475
2020-11-13,"Punjabi Bagh, Delhi - DPCC",0.94,265.0
2020-11-13,"R K Puram, Delhi - DPCC",0.8175,223.91666666666666
2020-11-13,"Sector 11, Faridabad - HSPCB",0.859,171.1727272727273
2020-11-13,"Sector- 16A, Faridabad - HSPCB",0.757,197.66666666666666
2020-11-13,"Shyam Nagar, Palwal - HSPCB",0.832,65.322
2020-11-13,"Sri Aurobindo Marg, Delhi - DPCC",0.744,202.0
2020-11-13,"Vasundhara, Ghaziabad - UPPCB",0.895,275.6363636363636
2020-11-13,"Vikas Sadan, Gurugram - HSPCB",0.787,200.3090909090909
2020-11-14,"Anand Vihar, Delhi - DPCC",2.059,466.5
2020-11-14,"Chandni Chowk, Delhi - IITM",2.273,219.08461538461538
2020-11-14,"Ganga Nagar, Meerut - UPPCB",2.029,208.33333333333334
2020-11-14,"ITO, Delhi - CPCB",2.317,460.6666666666667
2020-11-14,"Indirapuram, Ghaziabad - UPPCB",2.229,296.75
2020-11-14,"MD University, Rohtak - HSPCB",2.476,243.38000000000002
2020-11-14,"Mandir Marg, New Delhi - DPCC",2.174,382.0
2020-11-14,"Moti Doongri, Alwar - RSPCB",1.162,67.335
2020-11-14,New Delhi,2.193,300.61538461538464
2020-11-14,"North Campus, DU, Delhi - IMD",2.265,393.0
2020-11-14,"Punjabi Bagh, Delhi - DPCC",2.431,357.5
2020-11-14,"Sector 11, Faridabad - HSPCB",1.881,313.77777777777777
2020-11-14,"Sector- 16A, Faridabad - HSPCB",1.96,383.1
2020-11-14,"Vasundhara, Ghaziabad - UPPCB",2.386,203.5
2020-11-14,"Vikas Sadan, Gurugram - HSPCB",2.139,292.09999999999997
2020-11-15,"Alipur, Delhi - DPCC",2.3325,210.71428571428572
2020-11-15,"Anand Vihar, Delhi - DPCC",2.1715,278.7692307692308
2020-11-15,"Ashok Vihar, Delhi - DPCC",1.758,299.5
2020-11-15,"Bawana, Delhi - DPCC",2.223,231.57142857142858
2020-11-15,"Chandni Chowk, Delhi - IITM",2.0845,123.33684210526316
2020-11-15,"Dwarka-Sector 8, Delhi - DPCC ",2.287,265.0
2020-11-15,"Ganga Nagar, Meerut - UPPCB",1.889,100.5
2020-11-15,"ITO, Delhi - CPCB",2.162,491.5
2020-11-15,"Indirapuram, Ghaziabad - UPPCB",2.206,245.375
2020-11-15,"Jai Bhim Nagar, Meerut - UPPCB",1.9835,209.2
2020-11-15,"Knowledge Park - V, Greater Noida - UPPCB",2.212,180.22222222222223
2020-11-15,"MD University, Rohtak - HSPCB",1.926,170.8135714285714
2020-11-15,"Major Dhyan Chand National Stadium, Delhi - DPCC",2.2025,234.33333333333334
2020-11-15,"Mandir Marg, New Delhi - DPCC",2.1345,211.53846153846155
2020-11-15,"Najafgarh, Delhi - DPCC",2.237,201.0
2020-11-15,"Nehru Nagar, Delhi - DPCC",2.1825,255.0
2020-11-15,"New Collectorate, Baghpat - UPPCB",1.874,144.77777777777777
2020-11-15,New Delhi,2.132,162.85
2020-11-15,"North Campus, DU, Delhi - IMD",2.136,190.58642857142857
2020-11-15,"Okhla Phase-2, Delhi - DPCC",2.215,239.0
2020-11-15,"Punjabi Bagh, Delhi - DPCC",2.1315,227.1764705882353
2020-11-15,"R K Puram, Delhi - DPCC",2.1525,212.78947368421052
2020-11-15,"Rohini, Delhi - DPCC",2.142,253.5
2020-11-15,"Sanjay Nagar, Ghaziabad - UPPCB",2.2755,226.0
2020-11-15,"Sector 11, Faridabad - HSPCB",2.353,148.76624999999999
2020-11-15,"Sector- 16A, Faridabad - HSPCB",2.463,246.33333333333334
2020-11-15,"Shyam Nagar, Palwal - HSPCB",2.414,78.6853846153846
2020-11-15,"Sri Aurobindo Marg, Delhi - DPCC",2.1715,190.57142857142858
2020-11-15,"Vasundhara, Ghaziabad - UPPCB",2.1965,245.5
2020-11-15,"Vivek Vihar, Delhi - DPCC",2.19,277.6666666666667
2020-11-16,"Ganga Nagar, Meerut - UPPCB",1.016,39.1875
2020-11-16,"Jai Bhim Nagar, Meerut - UPPCB",0.909,99.16666666666667
2020-11-16,"New Collectorate, Baghpat - UPPCB",1.027,32.333333333333336
2020-11-16,"Vivek Vihar, Delhi - DPCC",1.556,119.5
2020-11-17,"Alipur, Delhi - DPCC",0.4995,87.2
2020-11-17,"Bawana, Delhi - DPCC",0.5255,110.28571428571429
2020-11-17,"Chandni Chowk, Delhi - IITM",0.465,83.775
2020-11-17,"Dwarka-Sector 8, Delhi - DPCC ",0.5095,97.36363636363636
2020-11-17,"Ganga Nagar, Meerut - UPPCB",0.4195,39.45454545454545
2020-11-17,"ITO, Delhi - CPCB",0.59,92.88235294117646
2020-11-17,"Jai Bhim Nagar, Meerut - UPPCB",0.449,93.18181818181819
2020-11-17,"Knowledge Park - V, Greater Noida - UPPCB",0.556,96.88888888888889
2020-11-17,"MD University, Rohtak - HSPCB",0.662,74.86416666666666
2020-11-17,"Major Dhyan Chand National Stadium, Delhi - DPCC",0.647,85.33333333333333
2020-11-17,"Mandir Marg, New Delhi - DPCC",0.547,84.36363636363636
2020-11-17,"Moti Doongri, Alwar - RSPCB",0.7695,37.269285714285715
2020-11-17,"Najafgarh, Delhi - DPCC",0.504,91.83333333333333
2020-11-17,"Nehru Nagar, Delhi - DPCC",0.715,92.0
2020-11-17,"New Collectorate, Baghpat - UPPCB",0.541,85.11111111111111
2020-11-17,New Delhi,0.528,83.83333333333333
2020-11-17,"North Campus, DU, Delhi - IMD",0.538,65.892
2020-11-17,"Okhla Phase-2, Delhi - DPCC",0.577,89.0
2020-11-17,"Punjabi Bagh, Delhi - DPCC",0.594,85.75
2020-11-17,"R K Puram, Delhi - DPCC",0.6,100.25
2020-11-17,"Rohini, Delhi - DPCC",0.559,109.0
2020-11-17,"Sector 11, Faridabad - HSPCB",0.565,67.75800000000001
2020-11-17,"Sector- 16A, Faridabad - HSPCB",0.5635,92.0
2020-11-17,"Shyam Nagar, Palwal - HSPCB",0.6445,48.2875
2020-11-17,"Sri Aurobindo Marg, Delhi - DPCC",0.5265,90.85714285714286
2020-11-17,"Vasundhara, Ghaziabad - UPPCB",0.548,91.81818181818181
2020-11-17,"Vikas Sadan, Gurugram - HSPCB",0.5725,76.20769230769231
2020-11-18,"Alipur, Delhi - DPCC",1.0145,157.6153846153846
2020-11-18,"Anand Vihar, Delhi - DPCC",0.953,180.07692307692307
2020-11-18,"Ashok Vihar, Delhi - DPCC",1.1065,125.8
2020-11-18,"Chandni Chowk, Delhi - IITM",1.0275,126.11818181818181
2020-11-18,"Dwarka-Sector 8, Delhi - DPCC ",1.095,147.5
2020-11-18,"Ganga Nagar, Meerut - UPPCB",0.6015,78.5
2020-11-18,"ITO, Delhi - CPCB",0.9315,125.85714285714286
2020-11-18,"Indirapuram, Ghaziabad - UPPCB",0.9325,121.72727272727273
2020-11-18,"Jai Bhim Nagar, Meerut - UPPCB",0.646,181.14285714285714
2020-11-18,"Knowledge Park - V, Greater Noida - UPPCB",1.129,142.75
2020-11-18,"MD University, Rohtak - HSPCB",0.952,92.73
2020-11-18,"Major Dhyan Chand National Stadium, Delhi - DPCC",0.8805,92.83333333333333
2020-11-18,"Mandir Marg, New Delhi - DPCC",0.9415,114.86666666666666
2020-11-18,"Najafgarh, Delhi - DPCC",1.178,101.0
2020-11-18,"Nehru Nagar, Delhi - DPCC",0.9385,144.57142857142858
2020-11-18,"New Collectorate, Baghpat - UPPCB",0.774,127.5
2020-11-18,New Delhi,0.98,118.875
2020-11-18,"North Campus, DU, Delhi - IMD",0.91,98.83
2020-11-18,"Okhla Phase-2, Delhi - DPCC",0.947,107.14285714285714
2020-11-18,"Punjabi Bagh, Delhi - DPCC",1.252,146.1
2020-11-18,"R K Puram, Delhi - DPCC",0.929,129.2
2020-11-18,"Rohini, Delhi - DPCC",1.461,132.57142857142858
2020-11-18,"Sector- 16A, Faridabad - HSPCB",1.099,145.0
2020-11-18,"Shyam Nagar, Palwal - HSPCB",1.482,50.92083333333333
2020-11-18,"Sri Aurobindo Marg, Delhi - DPCC",0.8575,116.33333333333333
2020-11-18,"Vasundhara, Ghaziabad - UPPCB",1.0035,130.76923076923077
2020-11-18,"Vikas Sadan, Gurugram - HSPCB",1.1325,119.89999999999999
2020-11-18,"Vivek Vihar, Delhi - DPCC",0.9715,140.625
2020-11-19,"Alipur, Delhi - DPCC",0.6865,211.0
2020-11-19,"Anand Vihar, Delhi - DPCC",1.083,213.63636363636363
2020-11-19,"Bawana, Delhi - DPCC",0.7685,151.5
2020-11-19,"Chandni Chowk, Delhi - IITM",0.949,148.63333333333333
2020-11-19,"Dwarka-Sector 8, Delhi - DPCC ",0.961,128.0
2020-11-19,"Ganga Nagar, Meerut - UPPCB",0.733,88.63636363636364
2020-11-19,"ITO, Delhi - CPCB",0.9085,170.22222222222223
2020-11-19,"Indirapuram, Ghaziabad - UPPCB",1.031,171.5
2020-11-19,"Jai Bhim Nagar, Meerut - UPPCB",0.7305,243.0
2020-11-19,"Knowledge Park - V, Greater Noida - UPPCB",1.046,163.125
2020-11-19,"MD University, Rohtak - HSPCB",0.8775,172.05705882352942
2020-11-19,"Mandir Marg, New Delhi - DPCC",0.886,151.77777777777777
2020-11-19,"Moti Doongri, Alwar - RSPCB",1.334,56.583333333333336
2020-11-19,"New Collectorate, Baghpat - UPPCB",0.7775,137.75
2020-11-19,New Delhi,0.9615,131.0909090909091
2020-11-19,"North Campus, DU, Delhi - IMD",0.876,105.5
